PE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,
(1- 2),35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,
(1- 3),35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
(1- 4),40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,
(1- 5),47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
(1- 6),37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,
(1- 7),38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,
(2- 0),50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
(2- 1),38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,
(2- 2),35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,
(2- 3),35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
(2- 4),40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,
(2- 5),47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
(2- 6),37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,
(2- 7),38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,
(3- 0),50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
(3- 1),38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,
(3- 2),35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,
(3- 3),35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
(3- 4),40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,
(3- 5),47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
(3- 6),37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,
(3- 7),38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,
(4- 0),50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
(4- 1),38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,
(4- 2),35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,
(4- 3),35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
(4- 4),40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,
(4- 5),47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
(4- 6),37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,
(4- 7),38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,
(5- 0),50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
(5- 1),38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,
(5- 2),35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,
(5- 3),35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
(5- 4),40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,
(5- 5),47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,
(5- 6),37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,
(5- 7),38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,
(6- 0),50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
(6- 1),38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,
(6- 2),35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,
