PE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,
(1- 4),12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,17,17,17,17,17,17,17,17,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,12,12,12,12,12,12,12,12,9,9,9,9,9,9,9,9,13,13,13,13,13,13,13,13,17,17,17,17,17,17,17,17,8,8,8,8,8,8,8,8,19,19,19,19,19,19,19,19,11,11,11,11,11,11,11,11,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,
(1- 5),23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,28,28,28,28,28,28,28,28,25,25,25,25,25,25,25,25,20,20,20,20,20,20,20,20,26,26,26,26,26,26,26,26,21,21,21,21,21,21,21,21,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,16,16,16,16,16,16,16,16,
(1- 6),20,20,20,20,20,20,20,20,16,16,16,16,16,16,16,16,24,24,24,24,24,24,24,24,21,21,21,21,21,21,21,21,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,29,29,29,29,29,29,29,29,18,18,18,18,18,18,18,18,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,20,20,20,20,20,20,20,20,23,23,23,23,23,23,23,23,25,25,25,25,25,25,25,25,19,19,19,19,19,19,19,19,16,16,16,16,16,16,16,16,22,22,22,22,22,22,22,22,
(1- 7),11,11,11,11,11,11,11,11,16,16,16,16,16,16,16,16,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,18,18,18,18,18,18,18,18,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,17,17,17,17,17,17,17,17,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,7,7,7,7,7,7,7,7,
(1- 8),24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,19,19,19,19,19,19,19,19,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,20,20,20,20,20,20,20,20,17,17,17,17,17,17,17,17,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,
(2- 0),25,25,25,25,25,25,25,25,16,16,16,16,16,16,16,16,29,29,29,29,29,29,29,29,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,21,21,21,21,21,21,21,21,16,16,16,16,16,16,16,16,20,20,20,20,20,20,20,20,23,23,23,23,23,23,23,23,18,18,18,18,18,18,18,18,12,12,12,12,12,12,12,12,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,
(2- 1),15,15,15,15,15,15,15,15,11,11,11,11,11,11,11,11,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,15,15,15,15,15,15,15,15,11,11,11,11,11,11,11,11,13,13,13,13,13,13,13,13,10,10,10,10,10,10,10,10,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,
(2- 2),30,30,30,30,30,30,30,30,18,18,18,18,18,18,18,18,25,25,25,25,25,25,25,25,18,18,18,18,18,18,18,18,28,28,28,28,28,28,28,28,25,25,25,25,25,25,25,25,28,28,28,28,28,28,28,28,23,23,23,23,23,23,23,23,18,18,18,18,18,18,18,18,14,14,14,14,14,14,14,14,28,28,28,28,28,28,28,28,25,25,25,25,25,25,25,25,19,19,19,19,19,19,19,19,13,13,13,13,13,13,13,13,20,20,20,20,20,20,20,20,25,25,25,25,25,25,25,25,
(2- 3),20,20,20,20,20,20,20,20,18,18,18,18,18,18,18,18,22,22,22,22,22,22,22,22,19,19,19,19,19,19,19,19,22,22,22,22,22,22,22,22,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,26,26,26,26,26,26,26,26,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,21,21,21,21,21,21,21,21,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,21,21,21,21,21,21,21,21,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,
(2- 4),12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,17,17,17,17,17,17,17,17,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,12,12,12,12,12,12,12,12,9,9,9,9,9,9,9,9,13,13,13,13,13,13,13,13,17,17,17,17,17,17,17,17,8,8,8,8,8,8,8,8,19,19,19,19,19,19,19,19,11,11,11,11,11,11,11,11,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,
(2- 5),23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,28,28,28,28,28,28,28,28,25,25,25,25,25,25,25,25,20,20,20,20,20,20,20,20,26,26,26,26,26,26,26,26,21,21,21,21,21,21,21,21,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,16,16,16,16,16,16,16,16,
(2- 6),20,20,20,20,20,20,20,20,16,16,16,16,16,16,16,16,24,24,24,24,24,24,24,24,21,21,21,21,21,21,21,21,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,29,29,29,29,29,29,29,29,18,18,18,18,18,18,18,18,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,20,20,20,20,20,20,20,20,23,23,23,23,23,23,23,23,25,25,25,25,25,25,25,25,19,19,19,19,19,19,19,19,16,16,16,16,16,16,16,16,22,22,22,22,22,22,22,22,
(2- 7),11,11,11,11,11,11,11,11,16,16,16,16,16,16,16,16,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,18,18,18,18,18,18,18,18,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,17,17,17,17,17,17,17,17,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,7,7,7,7,7,7,7,7,
(2- 8),24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,19,19,19,19,19,19,19,19,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,20,20,20,20,20,20,20,20,17,17,17,17,17,17,17,17,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,
(3- 0),25,25,25,25,25,25,25,25,16,16,16,16,16,16,16,16,29,29,29,29,29,29,29,29,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,21,21,21,21,21,21,21,21,16,16,16,16,16,16,16,16,20,20,20,20,20,20,20,20,23,23,23,23,23,23,23,23,18,18,18,18,18,18,18,18,12,12,12,12,12,12,12,12,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,
(3- 1),15,15,15,15,15,15,15,15,11,11,11,11,11,11,11,11,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,15,15,15,15,15,15,15,15,11,11,11,11,11,11,11,11,13,13,13,13,13,13,13,13,10,10,10,10,10,10,10,10,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,
(3- 2),30,30,30,30,30,30,30,30,18,18,18,18,18,18,18,18,25,25,25,25,25,25,25,25,18,18,18,18,18,18,18,18,28,28,28,28,28,28,28,28,25,25,25,25,25,25,25,25,28,28,28,28,28,28,28,28,23,23,23,23,23,23,23,23,18,18,18,18,18,18,18,18,14,14,14,14,14,14,14,14,28,28,28,28,28,28,28,28,25,25,25,25,25,25,25,25,19,19,19,19,19,19,19,19,13,13,13,13,13,13,13,13,20,20,20,20,20,20,20,20,25,25,25,25,25,25,25,25,
(3- 3),20,20,20,20,20,20,20,20,18,18,18,18,18,18,18,18,22,22,22,22,22,22,22,22,19,19,19,19,19,19,19,19,22,22,22,22,22,22,22,22,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,26,26,26,26,26,26,26,26,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,21,21,21,21,21,21,21,21,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,21,21,21,21,21,21,21,21,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,
(3- 4),12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,17,17,17,17,17,17,17,17,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,12,12,12,12,12,12,12,12,9,9,9,9,9,9,9,9,13,13,13,13,13,13,13,13,17,17,17,17,17,17,17,17,8,8,8,8,8,8,8,8,19,19,19,19,19,19,19,19,11,11,11,11,11,11,11,11,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,
(3- 5),23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,28,28,28,28,28,28,28,28,25,25,25,25,25,25,25,25,20,20,20,20,20,20,20,20,26,26,26,26,26,26,26,26,21,21,21,21,21,21,21,21,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,16,16,16,16,16,16,16,16,
(3- 6),20,20,20,20,20,20,20,20,16,16,16,16,16,16,16,16,24,24,24,24,24,24,24,24,21,21,21,21,21,21,21,21,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,29,29,29,29,29,29,29,29,18,18,18,18,18,18,18,18,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,20,20,20,20,20,20,20,20,23,23,23,23,23,23,23,23,25,25,25,25,25,25,25,25,19,19,19,19,19,19,19,19,16,16,16,16,16,16,16,16,22,22,22,22,22,22,22,22,
(3- 7),11,11,11,11,11,11,11,11,16,16,16,16,16,16,16,16,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,18,18,18,18,18,18,18,18,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,17,17,17,17,17,17,17,17,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,7,7,7,7,7,7,7,7,
(3- 8),24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,19,19,19,19,19,19,19,19,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,20,20,20,20,20,20,20,20,17,17,17,17,17,17,17,17,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,
(4- 0),25,25,25,25,25,25,25,25,16,16,16,16,16,16,16,16,29,29,29,29,29,29,29,29,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,21,21,21,21,21,21,21,21,16,16,16,16,16,16,16,16,20,20,20,20,20,20,20,20,23,23,23,23,23,23,23,23,18,18,18,18,18,18,18,18,12,12,12,12,12,12,12,12,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,
(4- 1),15,15,15,15,15,15,15,15,11,11,11,11,11,11,11,11,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,15,15,15,15,15,15,15,15,11,11,11,11,11,11,11,11,13,13,13,13,13,13,13,13,10,10,10,10,10,10,10,10,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,
(4- 2),30,30,30,30,30,30,30,30,18,18,18,18,18,18,18,18,25,25,25,25,25,25,25,25,18,18,18,18,18,18,18,18,28,28,28,28,28,28,28,28,25,25,25,25,25,25,25,25,28,28,28,28,28,28,28,28,23,23,23,23,23,23,23,23,18,18,18,18,18,18,18,18,14,14,14,14,14,14,14,14,28,28,28,28,28,28,28,28,25,25,25,25,25,25,25,25,19,19,19,19,19,19,19,19,13,13,13,13,13,13,13,13,20,20,20,20,20,20,20,20,25,25,25,25,25,25,25,25,
(4- 3),20,20,20,20,20,20,20,20,18,18,18,18,18,18,18,18,22,22,22,22,22,22,22,22,19,19,19,19,19,19,19,19,22,22,22,22,22,22,22,22,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,26,26,26,26,26,26,26,26,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,21,21,21,21,21,21,21,21,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,21,21,21,21,21,21,21,21,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,
(4- 4),12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,17,17,17,17,17,17,17,17,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,12,12,12,12,12,12,12,12,9,9,9,9,9,9,9,9,13,13,13,13,13,13,13,13,17,17,17,17,17,17,17,17,8,8,8,8,8,8,8,8,19,19,19,19,19,19,19,19,11,11,11,11,11,11,11,11,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,
(4- 5),23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,28,28,28,28,28,28,28,28,25,25,25,25,25,25,25,25,20,20,20,20,20,20,20,20,26,26,26,26,26,26,26,26,21,21,21,21,21,21,21,21,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,16,16,16,16,16,16,16,16,
(4- 6),20,20,20,20,20,20,20,20,16,16,16,16,16,16,16,16,24,24,24,24,24,24,24,24,21,21,21,21,21,21,21,21,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,29,29,29,29,29,29,29,29,18,18,18,18,18,18,18,18,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,20,20,20,20,20,20,20,20,23,23,23,23,23,23,23,23,25,25,25,25,25,25,25,25,19,19,19,19,19,19,19,19,16,16,16,16,16,16,16,16,22,22,22,22,22,22,22,22,
(4- 7),11,11,11,11,11,11,11,11,16,16,16,16,16,16,16,16,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,18,18,18,18,18,18,18,18,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,17,17,17,17,17,17,17,17,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,7,7,7,7,7,7,7,7,
(4- 8),24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,19,19,19,19,19,19,19,19,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,20,20,20,20,20,20,20,20,17,17,17,17,17,17,17,17,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,
(5- 0),25,25,25,25,25,25,25,25,16,16,16,16,16,16,16,16,29,29,29,29,29,29,29,29,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,21,21,21,21,21,21,21,21,16,16,16,16,16,16,16,16,20,20,20,20,20,20,20,20,23,23,23,23,23,23,23,23,18,18,18,18,18,18,18,18,12,12,12,12,12,12,12,12,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,
(5- 1),15,15,15,15,15,15,15,15,11,11,11,11,11,11,11,11,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,15,15,15,15,15,15,15,15,11,11,11,11,11,11,11,11,13,13,13,13,13,13,13,13,10,10,10,10,10,10,10,10,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,
(5- 2),30,30,30,30,30,30,30,30,18,18,18,18,18,18,18,18,25,25,25,25,25,25,25,25,18,18,18,18,18,18,18,18,28,28,28,28,28,28,28,28,25,25,25,25,25,25,25,25,28,28,28,28,28,28,28,28,23,23,23,23,23,23,23,23,18,18,18,18,18,18,18,18,14,14,14,14,14,14,14,14,28,28,28,28,28,28,28,28,25,25,25,25,25,25,25,25,19,19,19,19,19,19,19,19,13,13,13,13,13,13,13,13,20,20,20,20,20,20,20,20,25,25,25,25,25,25,25,25,
(5- 3),20,20,20,20,20,20,20,20,18,18,18,18,18,18,18,18,22,22,22,22,22,22,22,22,19,19,19,19,19,19,19,19,22,22,22,22,22,22,22,22,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,26,26,26,26,26,26,26,26,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,21,21,21,21,21,21,21,21,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,21,21,21,21,21,21,21,21,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,
(5- 4),12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,17,17,17,17,17,17,17,17,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,12,12,12,12,12,12,12,12,9,9,9,9,9,9,9,9,13,13,13,13,13,13,13,13,17,17,17,17,17,17,17,17,8,8,8,8,8,8,8,8,19,19,19,19,19,19,19,19,11,11,11,11,11,11,11,11,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,
(5- 5),23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,28,28,28,28,28,28,28,28,25,25,25,25,25,25,25,25,20,20,20,20,20,20,20,20,26,26,26,26,26,26,26,26,21,21,21,21,21,21,21,21,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,16,16,16,16,16,16,16,16,
