PE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,
(1- 2),51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,
(1- 3),42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
(1- 4),35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
(1- 5),32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,
(1- 6),49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
(1- 7),43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,
(2- 0),38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,
(2- 1),40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,
(2- 2),51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,
(2- 3),42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
(2- 4),35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
(2- 5),32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,
(2- 6),49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
(2- 7),43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,
(3- 0),38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,
(3- 1),40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,
(3- 2),51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,
(3- 3),42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
(3- 4),35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
(3- 5),32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,
(3- 6),49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
(3- 7),43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,
(4- 0),38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,
(4- 1),40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,
(4- 2),51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,
(4- 3),42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
(4- 4),35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
(4- 5),32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,
(4- 6),49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
(4- 7),43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,
(5- 0),38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,
(5- 1),40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,
(5- 2),51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,
(5- 3),42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
(5- 4),35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
(5- 5),32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,
(5- 6),49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
(5- 7),43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,
(6- 0),38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,
(6- 1),40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,
(6- 2),51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,
