PE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,
(1- 2),21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,22,22,22,22,22,22,22,22,15,15,15,15,15,15,15,15,21,21,21,21,21,21,21,21,18,18,18,18,18,18,18,18,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,24,24,24,24,24,24,24,24,21,21,21,21,21,21,21,21,24,24,24,24,24,24,24,24,19,19,19,19,19,19,19,19,17,17,17,17,17,17,17,17,31,31,31,31,31,31,31,31,19,19,19,19,19,19,19,19,16,16,16,16,16,16,16,16,24,24,24,24,24,24,24,24,18,18,18,18,18,18,18,18,21,21,21,21,21,21,21,21,16,16,16,16,16,16,16,16,33,33,33,33,33,33,33,33,27,27,27,27,27,27,27,27,19,19,19,19,19,19,19,19,24,24,24,24,24,24,24,24,20,20,20,20,20,20,20,20,23,23,23,23,23,23,23,23,20,20,20,20,20,20,20,20,23,23,23,23,23,23,23,23,31,31,31,31,31,31,31,31,
(1- 3),23,23,23,23,23,23,23,23,13,13,13,13,13,13,13,13,15,15,15,15,15,15,15,15,25,25,25,25,25,25,25,25,9,9,9,9,9,9,9,9,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,13,13,13,13,13,13,13,13,18,18,18,18,18,18,18,18,20,20,20,20,20,20,20,20,17,17,17,17,17,17,17,17,20,20,20,20,20,20,20,20,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,17,17,17,17,17,17,17,17,23,23,23,23,23,23,23,23,28,28,28,28,28,28,28,28,17,17,17,17,17,17,17,17,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,18,18,18,18,18,18,18,18,20,20,20,20,20,20,20,20,9,9,9,9,9,9,9,9,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
(1- 4),21,21,21,21,21,21,21,21,27,27,27,27,27,27,27,27,23,23,23,23,23,23,23,23,11,11,11,11,11,11,11,11,16,16,16,16,16,16,16,16,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,14,14,14,14,14,14,14,14,17,17,17,17,17,17,17,17,21,21,21,21,21,21,21,21,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,14,14,14,14,14,14,14,14,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,22,22,22,22,22,22,22,22,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,26,26,26,26,26,26,26,26,10,10,10,10,10,10,10,10,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,21,21,21,21,21,21,21,13,13,13,13,13,13,13,13,17,17,17,17,17,17,17,17,26,26,26,26,26,26,26,26,18,18,18,18,18,18,18,18,21,21,21,21,21,21,21,21,11,11,11,11,11,11,11,11,22,22,22,22,22,22,22,22,26,26,26,26,26,26,26,26,
(1- 5),23,23,23,23,23,23,23,23,19,19,19,19,19,19,19,19,23,23,23,23,23,23,23,23,15,15,15,15,15,15,15,15,23,23,23,23,23,23,23,23,20,20,20,20,20,20,20,20,24,24,24,24,24,24,24,24,14,14,14,14,14,14,14,14,22,22,22,22,22,22,22,22,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,24,24,24,24,24,24,24,24,14,14,14,14,14,14,14,14,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,25,25,25,25,25,25,25,25,17,17,17,17,17,17,17,17,24,24,24,24,24,24,24,24,20,20,20,20,20,20,20,20,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,18,18,18,18,18,18,18,18,23,23,23,23,23,23,23,23,18,18,18,18,18,18,18,18,25,25,25,25,25,25,25,25,18,18,18,18,18,18,18,18,24,24,24,24,24,24,24,24,16,16,16,16,16,16,16,16,24,24,24,24,24,24,24,24,
(1- 6),24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,29,29,29,29,29,29,29,29,31,31,31,31,31,31,31,31,15,15,15,15,15,15,15,15,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,23,23,23,23,23,23,23,23,16,16,16,16,16,16,16,16,26,26,26,26,26,26,26,26,17,17,17,17,17,17,17,17,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,30,30,30,30,30,30,30,30,24,24,24,24,24,24,24,24,20,20,20,20,20,20,20,20,17,17,17,17,17,17,17,17,14,14,14,14,14,14,14,14,22,22,22,22,22,22,22,22,32,32,32,32,32,32,32,32,22,22,22,22,22,22,22,22,25,25,25,25,25,25,25,25,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,26,26,26,26,26,26,26,26,32,32,32,32,32,32,32,32,23,23,23,23,23,23,23,23,27,27,27,27,27,27,27,27,
(1- 7),21,21,21,21,21,21,21,21,25,25,25,25,25,25,25,25,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,23,23,23,23,23,23,23,23,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,22,22,22,22,22,22,22,22,13,13,13,13,13,13,13,13,26,26,26,26,26,26,26,26,24,24,24,24,24,24,24,24,19,19,19,19,19,19,19,19,16,16,16,16,16,16,16,16,20,20,20,20,20,20,20,20,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,14,14,14,14,14,14,14,14,21,21,21,21,21,21,21,21,10,10,10,10,10,10,10,10,16,16,16,16,16,16,16,16,29,29,29,29,29,29,29,29,17,17,17,17,17,17,17,17,28,28,28,28,28,28,28,28,
(2- 0),20,20,20,20,20,20,20,20,13,13,13,13,13,13,13,13,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,17,17,17,17,17,17,17,17,20,20,20,20,20,20,20,20,13,13,13,13,13,13,13,13,24,24,24,24,24,24,24,24,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,26,26,26,26,26,26,26,26,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,14,14,14,14,14,14,14,14,19,19,19,19,19,19,19,19,21,21,21,21,21,21,21,21,19,19,19,19,19,19,19,19,24,24,24,24,24,24,24,24,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,13,13,13,13,13,13,13,13,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,24,24,24,24,24,24,24,24,21,21,21,21,21,21,21,21,
(2- 1),24,24,24,24,24,24,24,24,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,13,13,13,13,13,13,13,13,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,26,26,26,26,26,26,26,26,24,24,24,24,24,24,24,24,27,27,27,27,27,27,27,27,14,14,14,14,14,14,14,14,22,22,22,22,22,22,22,22,20,20,20,20,20,20,20,20,23,23,23,23,23,23,23,23,18,18,18,18,18,18,18,18,25,25,25,25,25,25,25,25,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,14,14,14,14,14,14,14,14,25,25,25,25,25,25,25,25,14,14,14,14,14,14,14,14,18,18,18,18,18,18,18,18,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,25,25,25,25,25,25,25,25,19,19,19,19,19,19,19,19,13,13,13,13,13,13,13,13,15,15,15,15,15,15,15,15,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,21,21,21,21,21,21,21,21,23,23,23,23,23,23,23,23,
(2- 2),21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,22,22,22,22,22,22,22,22,15,15,15,15,15,15,15,15,21,21,21,21,21,21,21,21,18,18,18,18,18,18,18,18,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,24,24,24,24,24,24,24,24,21,21,21,21,21,21,21,21,24,24,24,24,24,24,24,24,19,19,19,19,19,19,19,19,17,17,17,17,17,17,17,17,31,31,31,31,31,31,31,31,19,19,19,19,19,19,19,19,16,16,16,16,16,16,16,16,24,24,24,24,24,24,24,24,18,18,18,18,18,18,18,18,21,21,21,21,21,21,21,21,16,16,16,16,16,16,16,16,33,33,33,33,33,33,33,33,27,27,27,27,27,27,27,27,19,19,19,19,19,19,19,19,24,24,24,24,24,24,24,24,20,20,20,20,20,20,20,20,23,23,23,23,23,23,23,23,20,20,20,20,20,20,20,20,23,23,23,23,23,23,23,23,31,31,31,31,31,31,31,31,
(2- 3),23,23,23,23,23,23,23,23,13,13,13,13,13,13,13,13,15,15,15,15,15,15,15,15,25,25,25,25,25,25,25,25,9,9,9,9,9,9,9,9,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,13,13,13,13,13,13,13,13,18,18,18,18,18,18,18,18,20,20,20,20,20,20,20,20,17,17,17,17,17,17,17,17,20,20,20,20,20,20,20,20,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,17,17,17,17,17,17,17,17,23,23,23,23,23,23,23,23,28,28,28,28,28,28,28,28,17,17,17,17,17,17,17,17,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,18,18,18,18,18,18,18,18,20,20,20,20,20,20,20,20,9,9,9,9,9,9,9,9,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
(2- 4),21,21,21,21,21,21,21,21,27,27,27,27,27,27,27,27,23,23,23,23,23,23,23,23,11,11,11,11,11,11,11,11,16,16,16,16,16,16,16,16,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,14,14,14,14,14,14,14,14,17,17,17,17,17,17,17,17,21,21,21,21,21,21,21,21,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,14,14,14,14,14,14,14,14,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,22,22,22,22,22,22,22,22,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,26,26,26,26,26,26,26,26,10,10,10,10,10,10,10,10,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,21,21,21,21,21,21,21,13,13,13,13,13,13,13,13,17,17,17,17,17,17,17,17,26,26,26,26,26,26,26,26,18,18,18,18,18,18,18,18,21,21,21,21,21,21,21,21,11,11,11,11,11,11,11,11,22,22,22,22,22,22,22,22,26,26,26,26,26,26,26,26,
(2- 5),23,23,23,23,23,23,23,23,19,19,19,19,19,19,19,19,23,23,23,23,23,23,23,23,15,15,15,15,15,15,15,15,23,23,23,23,23,23,23,23,20,20,20,20,20,20,20,20,24,24,24,24,24,24,24,24,14,14,14,14,14,14,14,14,22,22,22,22,22,22,22,22,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,24,24,24,24,24,24,24,24,14,14,14,14,14,14,14,14,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,25,25,25,25,25,25,25,25,17,17,17,17,17,17,17,17,24,24,24,24,24,24,24,24,20,20,20,20,20,20,20,20,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,18,18,18,18,18,18,18,18,23,23,23,23,23,23,23,23,18,18,18,18,18,18,18,18,25,25,25,25,25,25,25,25,18,18,18,18,18,18,18,18,24,24,24,24,24,24,24,24,16,16,16,16,16,16,16,16,24,24,24,24,24,24,24,24,
(2- 6),24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,29,29,29,29,29,29,29,29,31,31,31,31,31,31,31,31,15,15,15,15,15,15,15,15,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,23,23,23,23,23,23,23,23,16,16,16,16,16,16,16,16,26,26,26,26,26,26,26,26,17,17,17,17,17,17,17,17,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,30,30,30,30,30,30,30,30,24,24,24,24,24,24,24,24,20,20,20,20,20,20,20,20,17,17,17,17,17,17,17,17,14,14,14,14,14,14,14,14,22,22,22,22,22,22,22,22,32,32,32,32,32,32,32,32,22,22,22,22,22,22,22,22,25,25,25,25,25,25,25,25,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,26,26,26,26,26,26,26,26,32,32,32,32,32,32,32,32,23,23,23,23,23,23,23,23,27,27,27,27,27,27,27,27,
(2- 7),21,21,21,21,21,21,21,21,25,25,25,25,25,25,25,25,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,23,23,23,23,23,23,23,23,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,22,22,22,22,22,22,22,22,13,13,13,13,13,13,13,13,26,26,26,26,26,26,26,26,24,24,24,24,24,24,24,24,19,19,19,19,19,19,19,19,16,16,16,16,16,16,16,16,20,20,20,20,20,20,20,20,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,14,14,14,14,14,14,14,14,21,21,21,21,21,21,21,21,10,10,10,10,10,10,10,10,16,16,16,16,16,16,16,16,29,29,29,29,29,29,29,29,17,17,17,17,17,17,17,17,28,28,28,28,28,28,28,28,
